id,latitude,longitude,part_nmbr,serial_nmbr,information,information2,dimension,weight,origin,mobileapp_version_number,gps_precision,gps_age,gps_altitude,organizations_id,users_id,created,modified,modified_merged,crud,deleted,modified_timezone,object_categories_id,object_types_id,object_events_id,object_statuses_id,Detected
412405016,56.306874811885,10.602164883004,,,,,,,MobileApp,6.1.6373,0,1586897095665,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:44:55,C,,2020-04-14T20:44:55,100531,301438,500769,701070,42069
412405017,56.306953069782,10.601390816049,,,,,,,MobileApp,6.1.6373,0,1586897103935,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:45:03,C,,2020-04-14T20:45:03,100531,301438,500769,701070,42069
412405018,56.307032330622,10.600611205935,,,,,,,MobileApp,6.1.6373,0,1586897111454,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:45:11,C,,2020-04-14T20:45:11,100531,301438,500769,701070,42069
412405019,56.307110810766,10.599837922732,,,,,,,MobileApp,6.1.6373,0,1586897121263,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:45:21,C,,2020-04-14T20:45:21,100531,301438,500769,701070,42069
412405020,56.307189855304,10.599057209913,,,,,,,MobileApp,6.1.6373,0,1586897134502,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:45:34,C,,2020-04-14T20:45:34,100531,301438,500769,701070,42069
412405021,56.307227564918,10.598679578154,,,,,,,MobileApp,6.1.6373,0,1586897142807,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:45:42,C,,2020-04-14T20:45:42,100531,301438,500769,701070,42069
412405022,56.307194997297,10.598515770488,,,,,,,MobileApp,6.1.6373,0,1586897159724,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:45:59,C,,2020-04-14T20:45:59,100531,301438,500769,701070,42069
412405023,56.307162327195,10.598348616385,,,,,,,MobileApp,6.1.6373,0,1586897166526,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:46:06,C,,2020-04-14T20:46:06,100531,301438,500769,701070,42069
412405024,56.307103292662,10.598212185289,,,,,,,MobileApp,6.1.6373,0,1586897180917,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:46:20,C,,2020-04-14T20:46:20,100531,301438,500769,701070,42069
412405025,56.307027097639,10.598108267478,,,,,,,MobileApp,6.1.6373,0,1586897187100,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:46:27,C,,2020-04-14T20:46:27,100531,301438,500769,701070,42069
412405026,56.306943647431,10.598012958329,,,,,,,MobileApp,6.1.6373,0,1586897192266,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:46:32,C,,2020-04-14T20:46:32,100531,301438,500769,701070,42069
412405027,56.306095371025,10.5979641141,,,,,,,MobileApp,6.1.6373,0,1586897214261,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:46:54,C,,2020-04-14T20:46:54,100531,301438,500769,701070,42069
412405028,56.305994261714,10.598000134534,,,,,,,MobileApp,6.1.6373,0,1586897219011,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:46:59,C,,2020-04-14T20:46:59,100531,301438,500769,701070,42069
412405029,56.305897912206,10.59805395924,,,,,,,MobileApp,6.1.6373,0,1586897224797,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:47:04,C,,2020-04-14T20:47:04,100531,301438,500769,701070,42069
412405030,56.305808010279,10.598145053184,,,,,,,MobileApp,6.1.6373,0,1586897232775,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:47:12,C,,2020-04-14T20:47:12,100531,301438,500769,701070,42069
412405031,56.305730846894,10.598266218029,,,,,,,MobileApp,6.1.6373,0,1586897238593,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:47:18,C,,2020-04-14T20:47:18,100531,301438,500769,701070,42069
412405032,56.305668054385,10.59841206449,,,,,,,MobileApp,6.1.6373,0,1586897245131,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:47:25,C,,2020-04-14T20:47:25,100531,301438,500769,701070,42069
412405033,56.307764164464,10.598056826837,,,,,,,MobileApp,6.1.6373,0,1586897296017,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:48:16,C,,2020-04-14T20:48:16,100531,301438,500769,701070,42069
412405034,56.307681800288,10.598091310843,,,,,,,MobileApp,6.1.6373,0,1586897305163,0,241136,630302021,2020-04-14T20:49:30,2020-04-14T20:49:30,2020-04-14T20:48:25,C,,2020-04-14T20:48:25,100531,301438,500769,701070,42069
412405035,56.307611871888,10.598156018453,,,,,,,MobileApp,6.1.6373,0,1586897309279,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:48:29,C,,2020-04-14T20:48:29,100531,301438,500769,701070,42069
412405036,56.307549132309,10.598242673455,,,,,,,MobileApp,6.1.6373,0,1586897312686,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:48:32,C,,2020-04-14T20:48:32,100531,301438,500769,701070,42069
412405037,56.307498281002,10.598360420682,,,,,,,MobileApp,6.1.6373,0,1586897316201,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:48:36,C,,2020-04-14T20:48:36,100531,301438,500769,701070,42069
412405038,56.307420291044,10.599134880507,,,,,,,MobileApp,6.1.6373,0,1586897327617,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:48:47,C,,2020-04-14T20:48:47,100531,301438,500769,701070,42069
412405039,56.307341529306,10.599910547998,,,,,,,MobileApp,6.1.6373,0,1586897335027,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:48:55,C,,2020-04-14T20:48:55,100531,301438,500769,701070,42069
412405040,56.307262970624,10.600688142746,,,,,,,MobileApp,6.1.6373,0,1586897344352,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:49:04,C,,2020-04-14T20:49:04,100531,301438,500769,701070,42069
412405041,56.307184108922,10.601465346348,,,,,,,MobileApp,6.1.6373,0,1586897355805,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:49:15,C,,2020-04-14T20:49:15,100531,301438,500769,701070,42069
412405042,56.307105225139,10.602242340867,,,,,,,MobileApp,6.1.6373,0,1586897364317,0,241136,630302021,2020-04-14T20:49:31,2020-04-14T20:49:31,2020-04-14T20:49:24,C,,2020-04-14T20:49:24,100531,301438,500769,701070,42069
412405043,56.307027388857,10.603017525198,,,,,,,MobileApp,6.1.6373,0,1586897381342,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:49:41,C,,2020-04-14T20:49:41,100531,301438,500769,701070,42069
412405044,56.306948375431,10.603794403779,,,,,,,MobileApp,6.1.6373,0,1586897393795,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:49:53,C,,2020-04-14T20:49:53,100531,301438,500769,701070,42069
412405045,56.306870358446,10.604568365965,,,,,,,MobileApp,6.1.6373,0,1586897402904,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:02,C,,2020-04-14T20:50:02,100531,301438,500769,701070,42069
412405046,56.306791432537,10.605347457437,,,,,,,MobileApp,6.1.6373,0,1586897410469,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:10,C,,2020-04-14T20:50:10,100531,301438,500769,701070,42069
412405047,56.304171817115,10.628917478401,,,,,,,MobileApp,6.1.6373,0,1586897433949,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:33,C,,2020-04-14T20:50:33,100531,301438,500769,701070,42069
412405048,56.30408741008,10.629146382576,,,,,,,MobileApp,6.1.6373,0,1586897440133,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:40,C,,2020-04-14T20:50:40,100531,301438,500769,701070,42069
412405049,56.304013713925,10.629149607494,,,,,,,MobileApp,6.1.6373,0,1586897445900,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:45,C,,2020-04-14T20:50:45,100531,301438,500769,701070,42069
412405050,56.303925374694,10.629152255205,,,,,,,MobileApp,6.1.6373,0,1586897449122,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:49,C,,2020-04-14T20:50:49,100531,301438,500769,701070,42069
412405051,56.303618601781,10.629159031424,,,,,,,MobileApp,6.1.6373,0,1586897455859,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:50:55,C,,2020-04-14T20:50:55,100531,301438,500769,701070,42069
412405052,56.303379548389,10.629081692915,,,,,,,MobileApp,6.1.6373,0,1586897461958,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:51:01,C,,2020-04-14T20:51:01,100531,301438,500769,701070,42069
412405053,56.303143524209,10.629004445892,,,,,,,MobileApp,6.1.6373,0,1586897473442,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:51:13,C,,2020-04-14T20:51:13,100531,301438,500769,701070,42069
412405054,56.303158312305,10.628984650629,,,,,,,MobileApp,6.1.6385,0,1599476581068,0,241136,630302021,2020-04-14T21:05:06,2020-09-07T11:15:18,2020-09-07T11:03:01,U,,2020-09-07T11:03:01,100531,301430,500769,701070,42069
412405056,56.303101408007,10.629419854713,,,,,,,MobileApp,6.1.6373,0,1586897500641,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:51:40,C,,2020-04-14T20:51:40,100531,301438,500769,701070,42069
412405057,56.303111402056,10.629448152813,,,,,,,MobileApp,6.1.6385,0,1599476477805,0,241136,630302021,2020-04-14T21:05:06,2020-09-07T11:15:17,2020-09-07T11:01:17,U,,2020-09-07T11:01:17,100531,301430,500769,701070,42069
412405059,56.30279626108,10.629432036266,,,,,,,MobileApp,6.1.6373,0,1586897529350,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:09,C,,2020-04-14T20:52:09,100531,301438,500769,701070,42069
412405060,56.302666026963,10.62943838362,,,,,,,MobileApp,6.1.6373,0,1586897535419,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:15,C,,2020-04-14T20:52:15,100531,301438,500769,701070,42069
412405061,56.302597242079,10.629441441947,,,,,,,MobileApp,6.1.6373,0,1586897539454,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:19,C,,2020-04-14T20:52:19,100531,301438,500769,701070,42069
412405062,56.30334102959,10.629496450026,,,,,,,MobileApp,6.1.6373,0,1586897549672,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:29,C,,2020-04-14T20:52:29,100531,301438,500769,701070,42069
412405063,56.3035681281,10.629573070893,,,,,,,MobileApp,6.1.6373,0,1586897554870,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:34,C,,2020-04-14T20:52:34,100531,301438,500769,701070,42069
412405064,56.303866121729,10.629778695289,,,,,,,MobileApp,6.1.6373,0,1586897562495,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:42,C,,2020-04-14T20:52:42,100531,301438,500769,701070,42069
412405065,56.30395354434,10.629836778843,,,,,,,MobileApp,6.1.6373,0,1586897566589,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:46,C,,2020-04-14T20:52:46,100531,301438,500769,701070,42069
412405066,56.304035807682,10.62989387468,,,,,,,MobileApp,6.1.6373,0,1586897573171,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:52:53,C,,2020-04-14T20:52:53,100531,301438,500769,701070,42069
412405067,56.304046749498,10.630155511422,,,,,,,MobileApp,6.1.6373,0,1586897580037,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:00,C,,2020-04-14T20:53:00,100531,301438,500769,701070,42069
412405068,56.303980207955,10.630814249661,,,,,,,MobileApp,6.1.6373,0,1586897589953,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:09,C,,2020-04-14T20:53:09,100531,301438,500769,701070,42069
412405069,56.303902933474,10.631576647303,,,,,,,MobileApp,6.1.6373,0,1586897601351,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:21,C,,2020-04-14T20:53:21,100531,301438,500769,701070,42069
412405070,56.303825708178,10.632338223089,,,,,,,MobileApp,6.1.6373,0,1586897611010,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:31,C,,2020-04-14T20:53:31,100531,301438,500769,701070,42069
412405071,56.303749070013,10.633101298562,,,,,,,MobileApp,6.1.6373,0,1586897621592,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:41,C,,2020-04-14T20:53:41,100531,301438,500769,701070,42069
412405072,56.303671817299,10.633862359461,,,,,,,MobileApp,6.1.6373,0,1586897629834,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:49,C,,2020-04-14T20:53:49,100531,301438,500769,701070,42069
412405073,56.303594788591,10.634625624138,,,,,,,MobileApp,6.1.6373,0,1586897637531,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:53:57,C,,2020-04-14T20:53:57,100531,301438,500769,701070,42069
412405074,56.303517982061,10.63538625493,,,,,,,MobileApp,6.1.6373,0,1586897644566,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:54:04,C,,2020-04-14T20:54:04,100531,301438,500769,701070,42069
412405075,56.303440834117,10.63614797554,,,,,,,MobileApp,6.1.6373,0,1586897656358,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:54:16,C,,2020-04-14T20:54:16,100531,301438,500769,701070,42069
412405076,56.303364034118,10.636908847058,,,,,,,MobileApp,6.1.6373,0,1586897665052,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:54:25,C,,2020-04-14T20:54:25,100531,301438,500769,701070,42069
412405077,56.303286984357,10.637669647636,,,,,,,MobileApp,6.1.6373,0,1586897675094,0,241136,630302021,2020-04-14T21:05:06,2020-04-14T21:05:06,2020-04-14T20:54:35,C,,2020-04-14T20:54:35,100531,301438,500769,701070,42069
412405078,56.303209912583,10.638431878401,,,,,,,MobileApp,6.1.6373,0,1586897683436,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:54:43,C,,2020-04-14T20:54:43,100531,301438,500769,701070,42069
412405079,56.303133357093,10.639193227921,,,,,,,MobileApp,6.1.6373,0,1586897693667,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:54:53,C,,2020-04-14T20:54:53,100531,301438,500769,701070,42069
412405080,56.303055945959,10.639955871107,,,,,,,MobileApp,6.1.6373,0,1586897701191,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:01,C,,2020-04-14T20:55:01,100531,301438,500769,701070,42069
412405081,56.303009003178,10.640419827433,,,,,,,MobileApp,6.1.6373,0,1586897710434,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:10,C,,2020-04-14T20:55:10,100531,301438,500769,701070,42069
412405082,56.302939468901,10.640719449856,,,,,,,MobileApp,6.1.6373,0,1586897717571,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:17,C,,2020-04-14T20:55:17,100531,301438,500769,701070,42069
412405083,56.302867927655,10.641018559071,,,,,,,MobileApp,6.1.6373,0,1586897723155,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:23,C,,2020-04-14T20:55:23,100531,301438,500769,701070,42069
412405084,56.302729753742,10.641159707934,,,,,,,MobileApp,6.1.6373,0,1586897730308,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:30,C,,2020-04-14T20:55:30,100531,301438,500769,701070,42069
412405085,56.302562334709,10.641085051771,,,,,,,MobileApp,6.1.6373,0,1586897746088,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:46,C,,2020-04-14T20:55:46,100531,301438,500769,701070,42069
412405086,56.302683662136,10.641152652382,,,,,,,MobileApp,6.1.6373,0,1586897750934,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:50,C,,2020-04-14T20:55:50,100531,301438,500769,701070,42069
412405087,56.302441677828,10.64101855755,,,,,,,MobileApp,6.1.6373,0,1586897756134,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:55:56,C,,2020-04-14T20:55:56,100531,301438,500769,701070,42069
412405088,56.302318125875,10.640953508883,,,,,,,MobileApp,6.1.6373,0,1586897760576,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:56:00,C,,2020-04-14T20:56:00,100531,301438,500769,701070,42069
412405089,56.302117477072,10.640748764421,,,,,,,MobileApp,6.1.6373,0,1586897782488,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:56:22,C,,2020-04-14T20:56:22,100531,301445,500769,701070,42069
412405090,56.302116017143,10.640752787949,,,,,,,MobileApp,6.1.6373,0,1586897785813,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:56:25,C,,2020-04-14T20:56:25,100531,301445,500769,701070,42069
412405091,56.302100656095,10.640808320263,,,,,,,MobileApp,6.1.6373,0,1586897812195,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:56:52,C,,2020-04-14T20:56:52,100531,301430,500769,701070,42069
412405092,56.302088452046,10.640851552725,,,,,,,MobileApp,6.1.6373,0,1586897817825,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:56:57,C,,2020-04-14T20:56:57,100531,301430,500769,701070,42069
412405093,56.302076921101,10.640894940202,,,,,,,MobileApp,6.1.6373,0,1586897821586,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:01,C,,2020-04-14T20:57:01,100531,301430,500769,701070,42069
412405094,56.302064535978,10.640938361203,,,,,,,MobileApp,6.1.6373,0,1586897825018,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:05,C,,2020-04-14T20:57:05,100531,301430,500769,701070,42069
412405095,56.302052373502,10.640981779422,,,,,,,MobileApp,6.1.6373,0,1586897828457,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:08,C,,2020-04-14T20:57:08,100531,301430,500769,701070,42069
412405096,56.302040369372,10.641025562358,,,,,,,MobileApp,6.1.6373,0,1586897831682,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:11,C,,2020-04-14T20:57:11,100531,301430,500769,701070,42069
412405097,56.302028689306,10.641068614083,,,,,,,MobileApp,6.1.6373,0,1586897835699,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:15,C,,2020-04-14T20:57:15,100531,301430,500769,701070,42069
412405098,56.3020165849,10.641112079764,,,,,,,MobileApp,6.1.6373,0,1586897840379,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:20,C,,2020-04-14T20:57:20,100531,301430,500769,701070,42069
412405099,56.302004386549,10.641155267717,,,,,,,MobileApp,6.1.6373,0,1586897857371,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:37,C,,2020-04-14T20:57:37,100531,301430,500769,701070,42069
412405100,56.302000446623,10.641170208094,,,,,,,MobileApp,6.1.6373,0,1586897864347,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:44,C,,2020-04-14T20:57:44,100531,301445,500769,701070,42069
412405101,56.301998805268,10.641174931678,,,,,,,MobileApp,6.1.6373,0,1586897868005,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:48,C,,2020-04-14T20:57:48,100531,301445,500769,701070,42069
412405102,56.301994024209,10.641193244617,,,,,,,MobileApp,6.1.6373,0,1586897879359,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:57:59,C,,2020-04-14T20:57:59,100531,301430,500769,701070,42069
412405103,56.301987743021,10.641214366461,,,,,,,MobileApp,6.1.6373,0,1586897884125,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:04,C,,2020-04-14T20:58:04,100531,301430,500769,701070,42069
412405104,56.301992697407,10.641197956094,,,,,,,MobileApp,6.1.6373,0,1586897888388,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:08,C,,2020-04-14T20:58:08,100531,301430,500769,701070,42069
412405105,56.301980658244,10.641241079548,,,,,,,MobileApp,6.1.6373,0,1586897892471,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:12,C,,2020-04-14T20:58:12,100531,301430,500769,701070,42069
412405106,56.301968644381,10.641284621237,,,,,,,MobileApp,6.1.6373,0,1586897894866,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:14,C,,2020-04-14T20:58:14,100531,301430,500769,701070,42069
412405107,56.301944555797,10.641372014549,,,,,,,MobileApp,6.1.6373,0,1586897899016,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:19,C,,2020-04-14T20:58:19,100531,301430,500769,701070,42069
412405108,56.301932796075,10.641415549807,,,,,,,MobileApp,6.1.6373,0,1586897902290,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:22,C,,2020-04-14T20:58:22,100531,301430,500769,701070,42069
412405109,56.301920918108,10.641458781599,,,,,,,MobileApp,6.1.6373,0,1586897905945,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:25,C,,2020-04-14T20:58:25,100531,301430,500769,701070,42069
412405110,56.301909002302,10.641502647742,,,,,,,MobileApp,6.1.6373,0,1586897909838,0,241136,630302021,2020-04-14T21:05:07,2020-04-14T21:05:07,2020-04-14T20:58:29,C,,2020-04-14T20:58:29,100531,301430,500769,701070,42069
412405111,56.301896994841,10.641546613558,,,,,,,MobileApp,6.1.6373,0,1586897912335,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:58:32,C,,2020-04-14T20:58:32,100531,301430,500769,701070,42069
412405112,56.302053094512,10.640719851818,,,,,,,MobileApp,6.1.6373,0,1586897944701,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:04,C,,2020-04-14T20:59:04,100531,301438,500769,701070,42069
412405113,56.301790300094,10.640488612028,,,,,,,MobileApp,6.1.6373,0,1586897952532,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:12,C,,2020-04-14T20:59:12,100531,301438,500769,701070,42069
412405114,56.301713014178,10.640402904773,,,,,,,MobileApp,6.1.6373,0,1586897957212,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:17,C,,2020-04-14T20:59:17,100531,301438,500769,701070,42069
412405115,56.301636489811,10.640315800634,,,,,,,MobileApp,6.1.6373,0,1586897962964,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:22,C,,2020-04-14T20:59:22,100531,301438,500769,701070,42069
412405116,56.301604389284,10.640249577876,,,,,,,MobileApp,6.1.6373,0,1586897968796,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:28,C,,2020-04-14T20:59:28,100531,301438,500769,701070,42069
412405117,56.301590203616,10.640073746371,,,,,,,MobileApp,6.1.6373,0,1586897974416,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:34,C,,2020-04-14T20:59:34,100531,301438,500769,701070,42069
412405118,56.30150431591,10.640703686554,,,,,,,MobileApp,6.1.6373,0,1586897991102,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:51,C,,2020-04-14T20:59:51,100531,301438,500769,701070,42069
412405119,56.301400369874,10.64062023544,,,,,,,MobileApp,6.1.6373,0,1586897996543,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T20:59:56,C,,2020-04-14T20:59:56,100531,301438,500769,701070,42069
412405120,56.301231592989,10.641073843263,,,,,,,MobileApp,6.1.6373,0,1586898022854,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:22,C,,2020-04-14T21:00:22,100531,301430,500769,701070,42069
412405121,56.301218082543,10.641069365041,,,,,,,MobileApp,6.1.6373,0,1586898027335,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:27,C,,2020-04-14T21:00:27,100531,301430,500769,701070,42069
412405122,56.301204657587,10.641065302009,,,,,,,MobileApp,6.1.6373,0,1586898030360,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:30,C,,2020-04-14T21:00:30,100531,301430,500769,701070,42069
412405123,56.301123191019,10.641038644033,,,,,,,MobileApp,6.1.6373,0,1586898034880,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:34,C,,2020-04-14T21:00:34,100531,301430,500769,701070,42069
412405124,56.301105560379,10.641032418416,,,,,,,MobileApp,6.1.6373,0,1586898038080,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:38,C,,2020-04-14T21:00:38,100531,301430,500769,701070,42069
412405125,56.30108745377,10.641026301286,,,,,,,MobileApp,6.1.6373,0,1586898040988,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:40,C,,2020-04-14T21:00:40,100531,301430,500769,701070,42069
412405126,56.301006066999,10.64099987481,,,,,,,MobileApp,6.1.6373,0,1586898047321,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:47,C,,2020-04-14T21:00:47,100531,301430,500769,701070,42069
412405127,56.300992601808,10.640995278888,,,,,,,MobileApp,6.1.6373,0,1586898050211,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:50,C,,2020-04-14T21:00:50,100531,301430,500769,701070,42069
412405128,56.300979394853,10.640991450389,,,,,,,MobileApp,6.1.6373,0,1586898053137,0,241136,630302021,2020-04-14T21:05:08,2020-04-14T21:05:08,2020-04-14T21:00:53,C,,2020-04-14T21:00:53,100531,301430,500769,701070,42069
